gage,area_sqkm
06261000,385.909
06260400,339.289
06265000,515.408
06262300,156.694
06274300,34255.208
06274000,4532.482
06273000,221.185
06271500,41.44
06274500,725.197
06274810,29.526
06275000,499.868
06286340,150.219
06286258,77.959
06278500,378.139
06286270,349.649
06278000,1121.466
06279940,1812.993
06279800,279.719
06279850,84.434
06281400,20.331
06285000,6016.547
06285500,971.246
06284500,199.429
06284800,250.193
06287700,282.309
06287500,243.718
06294600,20.772
06293900,3082.088
06290500,1103.336
06289500,670.807
06289000,471.378
06288700,140.118
06288600,41.181
06294000,3351.447
06306500,4136.214
06306100,87.024
06299980,1238.015
06299000,670.807
06296500,81.585
06297000,214.192
06298500,63.196
06302200,396.268
06302000,323.749
06304000,183.889
06303700,138.823
06307560,83.398
06301480,8.884
06301000,24.942
06306950,16.058
06308000,11755.965
06307616,6822.034
06308400,1802.633
06312000,631.958
06311060,82.362
06310500,1750.833
06309200,117.068
06309280,48.174
06309260,22.792
06317000,15343.101
06313590,11113.647
06313500,7987.529
06312500,2587.4
06315000,445.478
06323000,305.619
06320200,833.977
06319480,104.895
06321000,182.335
06324500,20795.03
06294950,95.571
06294940,1175.855
06296100,28.49
06296120,110973.302
06296000,3328.137
06326555,945.346
06326600,1717.163
06332000,2020.192
06331570,378.139
06337500,465680.202
06335000,1520.324
06335750,647.498
06336510,10.049
06337000,21522.817
06364300,203.573
06400500,22582.123
06386500,13786.517
06400870,414.398
06394600,145.816
06392900,26.159
06400000,2483.8
06408500,530.948
06407500,422.168
06406920,326.339
06406500,735.557
06404500,266.769
06404000,151.514
06403500,300.439
06402430,118.104
06402500,328.929
06412900,986.786
06412500,968.656
06411500,831.387
06409000,204.868
06413800,5.465
06413650,25.434
06425500,1419.315
06422650,297.849
06439430,310.799
06438500,55298.876
06427500,5058.25
06426130,167.313
06426000,3584.546
06425720,1279.455
06426160,38.073
06426100,29.008
06436760,1191.395
06436500,172.752
06436700,808.077
06436190,200.206
06436170,105.154
06437020,40.663
06436180,146.334
06430500,1240.605
06432020,543.898
06431500,427.348
06430850,72.002
06430898,18.907
06430800,9.635
06433000,2400.921
06341410,906.496
06342040,43.771
06342100,33.67
06354880,6065.757
06354815,569.798
06354882,919.446
06349580,53.716
06349275,1812.993
06354580,1981.342
06354480,274.539
06340520,122.248
06340528,21.911
06339900,673.397
06339300,1869.973
06339490,212.379
06339560,61.953
06340200,68.635
06345780,3962.685
06345000,922.036
06342970,105.672
06347100,107.226
06351200,4247.584
06349930,181.299
06352400,258.999
06352525,222.739
06356500,3382.527
06357500,7746.66
06360500,12662.461
06440200,665.627
06445700,3693.326
06445590,24.346
06446100,190.364
06447450,16081.248
06447000,12846.35
06448000,147.629
06449100,1572.124
06454100,2419.051
06457500,11111.057
06455900,4092.184
06460900,220.149
06463720,25407.802
06459000,14426.244
06459175,1048.946
06459200,1139.596
06464900,4377.083
06468000,1849.253
06469500,1963.212
06471000,14739.633
06470800,924.626
06471898,795.127
06470980,14296.745
06475500,520.588
06473000,25153.983
06473500,4527.303
06474500,3838.365
06478513,54291.37
06478320,141.154
06479159,164.982
06479136,92.722
06479529,191.918
06479520,2589.99
06479515,282.309
06479910,155.658
06484000,125.356
06482000,12022.734
06204070,171.975
06071500,45943.833
05020000,158.248
06090700,149.701
06123000,3874.625
06147500,3043.238
06282500,4151.754
05016500,256.668
06030000,463.608
06013000,1559.174
06028000,279.719
06069000,15.721
06072000,180.263
06087500,3698.506
06105000,97.643
06083500,52.318
06062000,650.087
06061000,111.37
06097500,170.162
06208000,5058.25
06199000,347.059
06199500,1232.835
06032500,15.773
06204700,1038.586
06118000,642.318
06116900,54.649
06100000,339.289
06276000,1706.803
06302500,471.378
06105500,228.437
06107500,709.657
06184500,732.967
06141500,86.247
06104500,572.388
06184000,427.348
06175500,732.967
06096500,321.159
06103500,13.39
06171000,3366.987
06104000,26.936
06124500,60.865
06165000,2615.89
06140000,230.25
06141000,61.383
06328000,511.523
06273500,958.296
06125000,833.977
06124000,54.908
06197000,195.544
06203500,323.749
06117500,84.175
06215500,24.579
06292000,230.25
06059500,53.354
06292500,378.139
06093500,608.648
06060500,85.47
06059000,25.33
06284000,4791.482
06096000,292.669
06202000,50.246
06086000,3613.036
06316000,1201.755
06119500,725.197
06078000,5154.08
06202500,466.198
06108500,5151.49
06263000,264.179
06121000,204.868
06116000,122.507
06326000,31421.759
06353500,9453.464
06039000,30.821
06074500,85.211
06213000,606.058
06020000,1533.274
06138500,4169.884
06262500,243.977
06263500,261.589
06407000,388.498
06266500,748.507
06234500,292.669
06188500,26.677
06027500,14.582
06125500,1217.295
06325000,3991.175
06295500,3159.788
06445500,1942.492
06440500,484.328
06265500,1077.436
06403000,242.164
06424500,123.025
06408000,450.658
06180500,7521.331
06256500,429.938
06180000,1175.855
06016500,61.901
06269500,28614.21
06275500,546.488
06143000,15612.46
06138000,2359.481
06035500,59.052
06205500,502.458
06137500,215.746
06428000,7153.552
06344500,1147.366
06046300,89.355
06458500,932.396
06044400,10.023
06183000,2201.491
06047000,44.807
06047500,73.038
06235000,916.856
06183500,2685.82
06050700,7.615
06046500,128.464
06044200,9.868
06272500,404.038
06044500,56.721
06264500,1315.715
06258500,427.348
06230500,1600.614
06024000,48.174
06076000,18.726
06464000,932.396
06255500,1294.995
06050200,13.054
06319500,113.442
06443000,649569.492
06331500,2382.791
05010500,25.071
06269000,28541.69
06127900,484.328
06120000,230.768
06111500,57.757
06076500,114.996
06206000,1157.726
06193000,235.43
06306000,2380.201
06361000,13571.548
06360000,11170.627
06260500,372.959
06293500,3071.728
06021000,1585.074
06021500,1665.364
06445000,1750.833
06015500,901.317
06168500,619.008
06169000,193.99
06111000,880.597
06352300,2333.581
06112100,124.061
06232000,254.078
06091000,145.039
06358000,14029.976
06453550,3600.086
06330000,426053.355
06260200,87.024
06286390,114.478
06286250,48950.811
06017500,818.437
06122000,442.888
06011000,831.387
06286350,196.839
06286395,171.198
06286370,90.65
06286200,7738.89
06256000,339.289
06468500,4325.283
06029000,78.736
06317500,80.29
06359000,4076.644
06437200,134.42
06339000,469824.186
06264000,1230.245
06334000,2343.941
06200500,145.557
06034500,24009.207
06207850,113.701
06270450,186.479
06206500,354.829
06300900,24.242
06182500,714.837
06477150,616.418
06325500,5081.56
06077000,111.629
06482100,12193.673
06288000,378.139
06315500,211.343
06344000,1046.356
06271000,642.318
06239000,1901.053
06311500,266.769
06334630,2841.219
06277500,2779.059
06256650,1074.846
06170200,751.097
06307800,9746.132
06215000,110.334
06274800,19.839
06110000,808.077
06341400,802.897
06298480,29.526
06289800,30.044
06298490,36.519
06319470,104.377
06299490,87.542
06026000,92.463
06315480,49.21
06170000,442.888
06352500,3470.587
06207507,254.596
06326850,3600.086
06354825,51.282
06284400,5273.22
06284200,5128.18
06109800,129.241
06309270,20.979
06115500,96.607
06109780,442.888
06092500,326.339
06394605,213.933
06340536,73.297
06130950,3167.558
06422398,155.14
06179000,1877.743
06187910,69.93
06294700,59277.101
06340580,40.922
06344610,58.016
06364700,2483.8
06339180,78.477
06336545,255.632
06339800,300.439
06277950,1118.876
06342850,103.082
06340890,25.382
06320400,1059.306
06332520,1204.345
06426400,637.138
06351000,2952.589
06336515,29.785
06414700,1087.796
06342200,196.321
06331850,264.179
06321500,91.686
06323500,722.607
06294690,1157.726
06283800,4739.682
06342230,118.104
06478420,282.309
06425780,1538.454
06307525,16.964
06425900,673.397
06478053,204.609
06386000,5413.079
06217950,572.388
06198000,222.221
06342900,341.879
06014500,4027.434
06425750,185.961
06088200,76.923
06088100,47.915
06479000,5493.369
06340780,56.721
06339550,168.867
06305500,1017.866
06307528,51.023
06442950,2105.662
06309075,1857.023
06313000,2895.609
06314000,108.78
06328200,65.268
06191800,173.529
06024590,572.388
06177400,76.923
06479640,416.988
06307717,1168.085
06177650,2789.419
06481489,196.062
06326300,2079.762
06187550,3486.127
06354860,5252.5
06462000,21730.016
06048500,161.356
06355310,40.663
06164630,22.274
06174000,1375.285
06288975,11.862
06169600,5.465
06170080,11.007
06288990,98.938
06170050,1639.464
06478052,424.758
06329200,606.058
06295100,91.686
06317340,11.733
06326952,261.589
06340905,182.594
06131120,735.557
06354500,1857.023
06291200,46.62
06468190,243.459
06205950,22.041
06476500,673.397
06309460,62.678
06468300,486.918
06413570,1023.046
06413700,1054.126
06309450,28.231
06473700,6886.783
06474000,2913.739
06137580,19.244
06214000,1455.574
06317300,13.468
06289870,69.93
06376300,1437.444
06479980,510.228
06289100,8.288
06442000,1147.366
06055500,201.76
06463080,637.138
06202510,497.278
06465310,533.538
06465680,354.829
06040300,132.866
06154490,14.323
06176500,650.087
06291000,422.168
06270000,2087.532
06324710,22439.673
06402990,137.787
06309500,1162.906
06164590,26.936
06478518,787.357
06222700,78.218
06301485,5.543
06313400,1989.112
06189000,35.742
06454500,3625.986
06454000,1186.215
06465440,406.628
06453500,1307.945
06485696,530.948
06356000,365.189
06459500,1709.393
06348000,7122.472
06355000,1318.305
06231000,1706.803
06229680,305.619
06294995,958.296
06467500,723902.205
06233900,2046.092
06024470,177.673
06433500,318.569
06078230,204.35
06078260,42.994
06078270,16.809
06141600,248.38
06230190,40.922
06412200,922.036
06479928,419.578
06402470,287.489
06402995,177.155
06394000,3517.206
06375600,639.728
06405800,10.723
06090570,510.228
06404800,19.14
06436156,17.042
06064150,492.098
06025800,93.499
06479142,125.356
06313700,391.088
06301500,64.75
06300500,53.354
06478535,1318.305
06062750,138.305
06301850,310.799
06217700,17.871
06449300,2359.481
06115350,192.954
06349215,725.197
06444000,810.667
06115270,1028.226
06115300,10.101
05016000,167.831
06127020,321.159
06229900,45.325
06295250,2071.992
06137400,63.714
06303500,133.125
06478540,203.832
06439500,62768.408
06291500,217.3
06216000,305.619
06290000,292.669
06154410,33.152
06154550,1781.913
06423010,328.929
06155900,34016.929
06265337,211.084
06307990,11667.905
06327450,9.428
06131000,6607.064
06365900,3975.635
06306200,228.696
06316400,2432.001
06098500,313.389
06329597,385.909
06024580,4154.344
06090650,171.198
06428200,7609.391
06296003,3385.117
06436165,12.484
06282000,4001.535
06324000,2986.258
06306250,932.396
06307740,1838.893
06418900,1181.035
06225500,4905.441
06307600,1209.525
06317020,647.498
06233000,323.749
06268600,28044.412
06430532,105.413
06289820,56.462
06289600,39.886
06429500,58.016
06311400,250.97
06392950,284.899
06424000,55.685
06311000,61.901
06429905,709.657
06467600,292.669
06298000,533.538
06324970,3203.818
06278300,59.052
06132000,146308.535
06123030,3931.605
06077500,4112.904
06127500,11743.015
06024450,1517.734
06441000,3796.925
06188000,1730.113
06023000,2512.29
06102050,18199.86
06342260,378.139
06357800,13768.387
06169500,833.977
06446700,1095.566
06423500,32838.483
06468170,2745.389
06404998,69.412
06452320,1934.723
06403300,271.949
06078200,53366.744
06442900,979.016
06119600,1390.825
06177500,1427.084
06253000,1082.616
06332770,569.798
06477000,45617.494
06344600,393.678
06307830,10054.341
06287000,50945.103
06191500,6772.824
06347500,1181.035
06331000,2266.241
06354000,10618.959
06033000,986.786
06172310,55272.977
06120500,2869.709
06326500,33825.269
06332523,932.396
06449500,2675.46
06331680,349.649
06483500,4123.264
06441500,8150.699
06452000,25679.751
06345500,3211.588
06349000,8572.867
06464500,2924.099
06348500,406.628
06063000,255.632
06336000,16032.038
06402000,352.239
06024540,3302.237
06439000,3131.298
06475000,35964.601
06471500,3897.935
06090500,919.446
06218500,595.698
06482020,12074.533
06102500,284.899
06082200,2108.252
06335500,12017.554
06471800,448.068
06080900,1579.894
06077200,2815.319
06485500,20406.531
06205000,2424.231
06447230,707.067
06481500,1605.794
06422500,243.977
06140500,14646.393
06479525,2838.629
06425100,546.488
06026210,6910.093
06469400,1812.993
06309000,125064.66
06085800,3356.627
06318500,310.799
06352000,1432.264
06164510,45819.513
06436198,264.179
06347000,572.388
06166000,3105.398
06353000,4532.482
06115200,105280.504
06101200,2118.612
06483290,2209.261
06410500,758.867
06308500,13998.896
06479500,2087.532
06016000,7070.673
06227600,5687.618
06406000,437.708
06349600,80.808
06348300,7588.671
06061500,497.278
06088500,663.037
06342450,279.719
06074000,47067.888
06228350,232.322
06359500,6713.254
06200000,1359.745
06054500,37920.044
06342500,482774.136
06453600,2103.072
06258000,870.237
06466500,1139.596
06350000,1502.194
06305700,1069.666
06479770,6205.616
06470000,7303.772
06408700,20.306
06343000,805.487
06019500,1383.055
06339500,3185.688
06479215,176.896
06479010,5837.837
06329500,178965.719
06436000,11654.955
06221400,227.66
06306300,3763.255
06195600,2191.132
06294500,58059.806
06468250,3107.988
06465500,29992.084
06192500,9197.054
06477500,1522.914
06142400,349.649
06334500,5112.64
06036905,675.987
06464100,1385.645
06428500,8373.438
06174500,58150.455
06471200,1983.932
06463500,1186.215
06191000,515.408
06154400,587.928
06185500,232731.321
06204050,137.269
06093200,396.268
06155030,28836.949
06139900,41.699
06006000,96.607
06211500,126.91
06446000,5584.018
06295113,321.159
06480650,261.589
06479438,1359.745
06340500,5801.578
06023100,12359.432
06421500,1561.764
06340000,1421.905
06208500,5296.53
06339100,530.948
06395000,18572.818
06137570,120.694
06041000,5731.389
06478000,49437.729
06408650,29028.608
06426500,4377.083
06470500,11370.056
06446500,10621.549
06478500,53540.273
06130500,20160.482
06482610,1248.375
06151500,4224.274
06437000,15016.762
06349500,4351.183
06062500,85.47
06340010,4869.181
06478600,2393.151
06155500,30183.743
06070500,42.735
06071000,471.378
06175000,1875.153
06018000,8855.176
06025500,6402.455
06023500,94.017
06027200,19927.383
06039500,3486.127
06043500,2121.202
06045500,2499.34
06080000,1577.304
06114700,7114.703
06133500,157.471
06217750,756.277
06217000,1559.174
06259000,19955.873
06265800,248.121
06280500,1401.185
06288200,318.569
06288400,53390.054
06320500,87.283
06336600,1595.434
06422000,1779.323
06438000,18140.29
06349900,738.147
06351680,111.111
06355500,3107.988
06442718,141.931
06445980,971.246
06450500,4011.895
06447500,810.667
06461000,1010.096
06462500,1388.235
06453255,1538.454
06478690,979.016
06479450,481.738
06481480,678.577
06483270,2040.912
07057370,20823.52
07076517,3470.587
07091200,2732.439
07099400,12095.253
07134990,453.248
07134180,60864.765
07126500,7446.221
07134000,8249.118
07138020,67412.26
07141220,88064.84
07143310,2226.096
07144780,1846.663
07157960,1056.716
07157980,33454.901
07170990,8655.747
07180000,852.107
07187600,6340.296
07222000,16057.938
07245000,122462.497
07241550,35677.112
07195855,154.881
07250551,389915.225
07263000,543.898
72632966,231.545
07325000,5078.97
07338750,833.977
07343000,714.837
07058500,2996.618
07198000,4182.834
07197360,233.617
07346080,5371.639
07052152,132.089
07056700,2771.289
07059000,4175.064
07061900,360.009
07068863,225.847
07074850,53094.795
07093775,546.488
07093000,145.039
07095000,828.797
07094500,6368.785
07093500,538.718
07096000,8072.999
07109500,16197.797
07110000,116.55
07103990,48.951
07103940,388.498
07103755,78.218
07103930,60.865
07123500,2797.189
07136000,699.297
07126390,126.392
07126140,308.209
07126415,126.133
07124120,91.427
07134100,8329.408
07138070,69836.49
07140500,82232.182
07140850,2825.679
07140890,616.418
07141900,4190.604
07142620,3022.518
07143375,101294.509
07143300,1885.513
07143600,183.889
07146500,113216.233
07145700,398.858
07144795,2333.581
07144910,303.029
07146623,639.728
07155590,7508.381
07156800,21377.777
07158000,34703.276
07149500,6316.986
07152000,4858.821
07153000,1393.415
07165750,756.277
07167500,334.109
07169500,2141.922
07170500,7490.251
07171600,539.495
07174600,360.009
07176465,170.939
07180400,1952.852
07180500,284.899
07183100,458.428
07183500,12703.901
07191500,29992.084
07201500,580.158
07203525,1432.264
07202400,95.053
07204000,191.141
07218700,134.679
07227470,48008.055
07229050,65516.387
07229300,523.178
07231000,2299.911
07234000,20683.66
07236000,4206.144
07239700,34850.905
07237500,30776.851
07164500,192850.655
07165500,318.569
07196900,105.154
07195500,1631.694
07194760,209.012
07195000,336.699
07249455,377983.141
07253500,95.053
07260673,574.978
07260000,210.825
07299500,18888.797
07305500,341.879
07308500,53276.094
07316000,79585.213
07313600,499.868
07325500,8070.409
07329000,375.549
07336800,258.999
07344370,147378.201
07341500,135549.717
07350500,164106.946
07342470,489.508
07342465,388.498
07343450,5117.82
07346070,1748.243
07048500,305.619
07048000,215.228
07048800,357.419
07048890,51.8
07049563,6.734
07050580,427.348
07052160,150.996
07052120,27.195
07052050,13.261
07052820,709.657
07055607,1030.816
07053500,10416.94
07060500,25848.1
07060710,150.478
07060892,70.448
07055660,300.439
07055646,148.665
07055893,116.809
07056515,215.228
07057500,1452.984
07058000,1476.294
07063000,3224.538
07062575,2608.12
07061270,135.197
07062500,2556.32
07068510,502.458
07068380,205.904
07068300,102.046
07067000,4317.513
07064533,764.047
07064500,21.652
07066000,1030.816
07065200,479.148
07072500,19088.226
07069000,12535.552
07068890,593.108
07069220,725.197
07069295,686.347
07069305,2188.542
07070500,934.986
07070000,12.717
07075250,123.284
07075000,782.177
07075500,818.437
07093740,274.539
07086000,1105.926
07089000,168.349
07091000,214.192
07094600,15.618
07099220,24.838
07099200,11085.157
07108500,1209.525
07099080,68.894
07099235,187.774
07099238,185.184
07105530,1069.666
07105500,1015.276
07103970,466.198
07103750,73.815
07103797,18.726
07103740,41.44
07103960,41.958
07105490,56.203
07105940,69.412
07105800,1294.995
07106300,2240.341
07123000,31623.778
07117600,282.309
07121500,1310.535
07113000,1857.023
07112000,1292.405
07111000,189.069
07118500,385.909
07129500,1126.646
07126000,3328.137
07126320,12.199
07124100,10.878
07124210,11.81
07137500,65811.646
07138660,2160.052
07140700,150.737
07142020,3884.985
07141770,2654.74
07143350,101139.109
07142900,157.989
07144200,3436.917
07144000,150.219
07143672,1965.802
07143665,1906.233
07144485,253.042
07144850,54.39
07146830,906.496
07146570,77.7
07147050,227.919
07155500,5734.238
07156100,1603.204
07156900,21978.655
07157740,28800.689
07157580,26148.539
07160350,181.299
07159400,42613.105
07159000,642.318
07158400,507.638
07163000,80.29
07149000,2338.761
07152500,140398.178
07153100,56.721
07166500,2833.449
07167000,795.127
07169800,569.798
07173500,28.49
07173000,1898.463
07175000,6.19
07172000,1152.546
07176950,297.849
07177700,58.534
07182400,7596.441
07182390,7130.242
07179600,142.449
07182250,4506.583
07181500,238.279
07182280,4952.061
07183200,10865.008
07182510,7878.75
07183000,9642.533
07184000,510.228
07184500,546.488
07188500,108.78
07189540,20.72
07188000,6516.415
07187500,1186.215
07186000,3014.748
07185765,1100.746
07188653,365.189
07191200,331.519
07191222,153.068
07190600,184.148
07191297,15.669
07202000,603.468
07207000,761.457
07206400,19.27
07204500,193.99
07205000,27.195
07211500,7381.472
07221000,2859.349
07215500,450.658
07214500,147.629
07227200,1440.034
07227890,1054.644
07227500,50362.356
07228000,59222.711
07228400,709.657
07231500,71009.756
07231990,347.059
07231975,360.009
07245030,52.059
07232010,31.339
07232024,99.197
07232000,1522.914
07232500,5539.989
07233000,5094.51
07239200,32872.153
07237800,360.009
07241500,34586.726
07244000,5975.107
07242500,119.14
07242350,271.949
07165570,195008.117
07194500,249861.515
07196090,2136.742
07195400,1318.305
07194800,432.528
07194880,89.873
07196000,300.439
07195800,36.778
07195865,49.469
07196973,64.75
07250500,389746.875
07249500,91.427
07249920,264.179
07249870,132.866
07245500,471.378
07250085,1118.876
07249100,72.261
07248500,2571.86
07248620,50.246
07248600,188.81
07251500,559.438
07250600,271.949
07257500,624.188
07256000,137.269
07255500,44.548
07253000,62.419
07252500,10.956
07257693,5.568
07254500,15.048
07255100,11.629
07260500,1978.752
07258500,624.188
07259500,1336.435
07261090,61.124
07262500,1771.553
07263012,2478.62
07261500,1061.896
07263295,119.399
07263580,53.095
07263555,255.891
72632962,22.533
07263570,10.049
72632971,6.475
72632982,12.846
07263451,409296.12
07297500,8725.676
07299000,1383.055
07298200,2978.488
07299200,17591.212
07299300,360.009
07301100,821.027
07301500,6868.653
07303000,7334.852
07307028,12975.85
07306500,424.758
07305000,11810.354
07304500,1421.905
07303400,1134.416
07307600,3714.046
07307750,2812.729
07307760,2908.559
07307800,7132.832
07310500,261.589
07311200,63.714
07315200,461.018
07314900,2685.82
07324200,3540.516
07319500,116.291
07318000,52.577
07317500,22.74
07320500,16.731
07324000,13.805
07320000,7.433
07322000,9.065
07321000,10.075
07319000,26.159
07325840,49.469
07327442,34.447
07331300,171.457
07331250,231.027
07332000,103022.032
07332500,1235.425
07332390,419.578
07333910,455.838
07335000,1846.663
07335700,102.564
07336820,122423.647
07337500,1670.544
07340300,232.063
07341200,663.037
07348500,156987.064
07349890,2600.35
07349430,611.238
07351000,204.609
07351900,90.909
07351780,13.701
07351748,83.657
07351880,9.039
07355005,13.52
07355000,46.62
07347500,942.756
07345000,186.479
07344486,60.606
07346000,2201.491
07233210,13025.06
07061290,226.106
07142800,98080.331
07090500,177.155
07092000,362.599
07090000,110.075
07081000,124.32
07111500,277.129
07181000,2706.54
07154000,2318.041
07114500,194.249
07143400,101196.089
07117500,24501.305
07162000,435.118
07162500,33.929
07189500,25819.61
07107000,41.44
07246000,896.137
07171500,11401.136
07229000,66725.912
07163500,48352.523
07235500,3063.958
07338000,3038.058
07131000,339.289
07198500,587.928
07119000,1908.823
07113500,2048.682
07121000,1168.085
07192500,31875.007
07118000,326.339
07206500,673.397
07054000,11939.854
07200000,183.889
07328000,12188.493
07053000,9367.994
07112500,1377.875
07155000,5063.43
07147100,1181.035
07229500,310.799
07128000,8619.487
07344000,7184.632
07352500,1095.566
07050000,3206.408
07174000,1098.156
07309000,642.318
07333000,352.239
07307500,758.867
07244500,45731.453
07164000,48818.722
07214700,23.828
07217000,124.32
07220600,551.668
07218100,1349.385
07214600,7.252
07327500,587.928
07192000,593.108
07215600,165.759
07049500,2641.79
07324500,629.368
07313000,406.628
07299710,725.197
07353800,103.859
07214000,10530.899
07157000,22455.213
07315400,3496.486
07329900,357.419
07303420,1499.604
07230800,543.898
07242100,1025.636
07333500,84.693
07125500,419.578
07351700,50.505
07354500,13.649
07353500,121.73
07206300,22.015
07333800,224.293
07125000,2219.621
07125100,200.465
07147600,163.169
07146990,419.578
07147060,458.428
07347000,300.439
07170000,1489.244
07255000,269.359
07158150,114.996
07159200,406.628
07246500,372256.673
07263500,409218.42
07336000,176.119
07165550,129.499
07214800,59.57
07178600,20489.411
07057000,2838.629
07165600,196360.092
07322500,59.57
07336500,3685.556
07186600,108.262
07296100,5374.229
07227448,9241.084
07220000,341.879
07153500,1294.995
07353000,3589.726
07217100,183.889
07323000,225.588
07327000,538.718
07343300,178.709
07349800,344.469
07229100,67109.231
07099500,12136.693
07303500,2170.412
07165700,468.788
07174700,4540.252
07311648,416.988
07311622,1530.684
07329500,533.538
07299514,172.493
07185500,9.997
07316200,67.34
07133050,108.78
07348800,173.27
07142015,3848.725
07299530,367.779
07184220,69.93
07354000,55.426
07311790,1292.405
07148450,2952.589
07073000,562.028
07108050,76.664
07186010,155.399
07336750,195.285
07174200,1300.175
07055000,15749.729
07176800,79.254
07248700,138.823
07142860,111.37
07231965,12.484
07332900,20.979
07124220,91.168
07114000,145.039
07124050,127.687
07249422,11.37
07124500,1939.903
07126100,222.739
07099100,554.258
07104500,22.611
07177000,880.597
07157900,107.536
07246615,39.886
07186040,440.298
07247550,33.152
07184300,233.099
07299512,169.644
07299570,21551.307
07351571,880.597
07201420,128.205
07185100,134.679
07350000,6806.494
07351600,1711.983
07083700,590.518
07068250,17.741
07068540,97.125
07144340,9.997
07073500,256.927
07249080,178.968
07094900,8.262
07332600,186.479
07179710,1367.515
07146895,1170.675
07350020,6858.294
07327490,538.718
07103950,23.336
07138650,1942.492
07156010,1199.165
07349795,230.25
07199000,515.408
07068600,999.736
07344450,208.494
07328070,85.47
07332400,525.768
07200500,225.329
07199600,84.175
07199650,61.901
07230597,1424.494
07105960,43.771
07229427,512.818
07159720,639.728
07227920,347.059
07193500,32361.925
07124300,258.999
07120620,39.886
07177600,2504.52
07327445,8.651
07344482,70.448
07161000,46236.501
07186400,600.878
07346140,124.32
07349500,1414.135
07241750,6.164
07250000,1103.336
07126470,1098.156
07257000,709.657
07087200,1582.484
07123675,3633.756
07122400,279.719
07234100,440.298
07148350,2217.031
07237000,4503.993
07174500,3794.335
07328550,19.58
07327050,89.096
07344400,147735.62
07348000,8124.799
07086500,173.788
07117000,24203.457
07186475,764.047
07222500,1354.565
07076620,4268.304
07352800,243.2
07096500,1124.056
07330500,771.817
07263594,7.226
07242247,172.493
07178040,155.14
07330700,845.373
07156220,2162.642
07173300,309.245
07105928,30.562
07084500,194.249
07110400,1740.473
07135000,2116.022
07180200,1300.175
07349000,2841.219
07144680,120.694
07144730,137.762
07144601,834.132
07144660,502.458
07354100,362.599
07107900,24.76
07108100,11.189
07329700,1553.994
07232250,2276.601
07312130,5817.118
07103985,7.33
07232470,5907.767
07103790,315.979
07186690,176.896
07249447,25.9
07244100,57.757
07178520,193.99
73274458,16.058
07211000,2672.87
07300530,110.593
07300580,238.02
07099990,42.994
07093700,3846.135
07119700,28233.481
07097000,10422.12
07055608,1051.536
07103977,15.307
07140000,85640.609
07061300,242.941
07233650,3918.655
07232900,4928.751
07311783,577.568
07103747,66.563
07141175,1903.643
73274406,9.453
07099215,33.67
07312330,7658.6
07332620,699.297
07126325,125.356
07126480,145.298
07227420,245.272
07228500,63967.573
07061000,28671.189
07099230,161.356
07105945,17.534
07083000,60.865
07260800,401448.45
07325860,73.038
07182000,3436.917
07061500,1253.555
07141300,88981.696
07179500,686.347
07083710,616.418
07079300,129.241
07074500,51540.801
07188838,505.048
07349860,2538.19
07312200,1688.673
07179795,517.998
07348700,1566.944
07096250,701.887
07106500,2395.741
07189542,126.133
07139000,70113.619
07105000,17.845
07299890,191.659
07261000,437.708
07226500,4527.303
07052000,46.102
07144550,105749.292
07311500,1564.354
07343500,1279.455
07332622,958.296
07233500,2786.829
07337000,124319.52
07312500,8132.569
07135500,64938.819
07141780,3253.027
07300000,3164.968
07178200,2908.559
07179750,1960.622
07071500,2053.862
07185910,1333.845
07351750,2227.391
07048550,318.569
07052250,1196.575
07177650,21.005
07311800,1512.554
07340000,6889.373
07315700,1486.654
07055875,174.565
07311000,1797.453
07081200,256.668
07050152,92.463
07138000,66725.912
07053810,494.688
07250965,140.377
07188885,619.008
07141200,5563.299
07087050,1414.135
07142019,3884.985
07241800,36272.81
07230500,1199.165
07189700,56.721
07342500,1364.925
07074420,21807.716
07142575,2711.72
07048600,1035.996
07229200,65770.206
07159100,40945.152
07105900,169.385
07146800,160.579
07185700,792.537
07195430,1489.244
07295500,4299.383
07053250,136.751
07343200,3535.336
07108900,1227.655
07299540,20007.673
07126200,419.578
07203000,890.957
07247000,525.768
07147800,4869.181
07144325,42.476
07177800,21.316
07315500,74392.283
07052500,2556.32
07126300,4957.241
07099050,315.979
07103700,264.179
07344493,720.017
07308200,9033.885
07068000,5278.4
07050700,637.138
07157500,2996.618
07216500,691.527
07124000,36894.408
07189100,157.471
07221500,15578.79
07312700,8906.976
07312610,372.959
07052100,81.326
07301410,769.227
07142680,93278.49
07218000,626.778
07103980,26.418
07328500,13742.487
07099060,357.419
07314500,1245.785
07103780,210.825
07331295,85.47
07144300,104868.695
07239500,34490.897
07151500,2056.452
07104000,525.768
07164600,30.044
07103800,38.332
07050690,54.39
07128500,8912.156
07301300,3544.66
07056000,2147.102
07124200,1307.945
07126485,7143.192
07227000,28855.079
07157950,31610.828
07165565,14.193
07103703,24.294
07207500,442.888
07133000,51134.173
07263296,189.069
07143330,100776.511
07165562,46.361
07227100,2035.732
07250935,51.282
07142300,1805.223
07175500,5014.221
07072000,2926.689
07104905,608.648
07297910,9722.822
07119500,2781.649
07105600,135.715
07344500,958.296
07144480,222.739
07331200,121.212
07099970,12224.753
07351500,170.939
07174400,3545.696
07064440,152.291
07352000,398.858
07050500,1364.925
07179730,1610.974
